,4. TRIFD,REGISTRY_ID
6586,47807TRNDS333SO,110000404125
6587,47112HDSNF545VA,110000401850
6588,46733CNTRL1200N,110000400325
6589,46552DCTLT30350,110000399453
6590,46808DRLBR4611D,110001234227
6591,46992BLLDG387SW,110000401707
6592,46304BTHLHBURNS,110000607558
6593,47635KSTLC6500N,110000592788
6594,46737DXTRXWESTP,110043686204
6595,46517BCKND29851,110000742162
6596,47960MCGLL705N6,110000404438
6597,46345CRDNLFIRST,110000745855
6598,46312LTVST3001D,110039134282
6599,47620BLDNG901GI,110001360152
6600,46701PHLPSCR75E,110000399998
6601,4658WBHRTN27EAS,110018889434
6602,46312NLNDS3210W,110066942526
6603,47201RVNCNWALES,110015830868
6604,4681WWLMRT215WP,110070546532
6605,4680WWRDLM642GR,110001237108
6606,47250CLFTY1335C,110000402314
6607,4737WSBRNX235NS,110069291288
6608,4694WWLZSS344WC,110070817752
6609,46161CNTRL700NO,110000396624
6610,46721BTLRM4506N,110002445462
6611,46320LVRBR1200C,110000397954
6612,46723CTLNG41NUS,110025333173
6613,46899NVRSL8710I,110001366600
6614,46231QMTCN7870W,110000397419
6615,46540CRSTH437NM,110003096453
6616,46506DSTRFDOGWO,110030730546
6617,46563WTTND14531,110064148284
6618,47620BBCCK1400O,110000592779
6619,46703HNDYH1501W,110000400049
6620,47501PRDNCCLARK,110000543920
6621,46515THSLM500IN,110000398837
6622,46750HNTNG970EA,110000400496
6623,4613WBCCPR214EA,110003096079
6624,46135LNSTRPUTNA,110056963451
6625,46750SCHNK119FL,110011970304
6626,47501PRDFREDWAR,110000863254
6627,46386NNRLLUSHIG,110000592207
6628,47006BTSVLEASTE,110035804065
6629,47006BTSVLEASTP,110000401814
6630,47710NSLNC1014U,110000403812
6631,4771WNSLNC1GRVE,110058633741
6632,47240SNTRN1024B,110000402298
6633,46573HRTHS66700,110041345381
6634,46516CNNSL1INDU,110002455389
6635,47882WNSBR110IN,110000767377
6636,46041CRSNSSTRT2,110000396198
6637,47710BRRYP101OA,110000403778
6638,47905CTRPL3701S,110000404278
6639,46514PRMRF55080,110000398677
6640,4606WLDCST83E16,110070943544
6641,4715WPDGTT91E4T,110001354285
6642,47274KBLCM1625B,110000402458
6643,4679WLDCST2397C,110067082436
6644,46312SGYPS3501C,110003086320
6645,47581SGYPSHIGHW,110007565928
6646,46514CRSBF1600M,110000398613
6647,46219CRSSR400SS,110000493635
6648,4790WCRSSR4877E,110070131526
6649,46135CRWNQ2600E,110000792946
6650,47933CRWNC400NW,110000404358
6651,47905CRGLL1502W,110017418098
6652,46516LCMMN21888,110001236216
6653,47006RCCCH149LA,110030893380
6654,46256CRWNT7513E,110000397570
6655,46562SPXCR5ARNO,110002354318
6656,46345DWYRN120HU,110003111935
6657,46515LTCNG28274,110000747871
6658,4695WZRKMT3112S,110071433656
6659,46377PRDGN23326,110003078151
6660,46506BRMNC500NB,110000398490
6661,46506CRTVF405NI,110000747498
6662,46069BDDLP701SM,110000396358
6663,46796NRYLGUS24E,110000592458
6664,46304MGNTC1111N,110000397721
6665,47615MRCNR2001E,110006010707
6666,47250RLNCL2855M,110000917161
6667,46356VRYGR270WE,110037249000
6668,46320DVSMP1275S,110000397927
6669,46506CCFBR3659D,110000493724
6670,46553BTTRW70891,110000592314
6671,46703DNCRP203WE,110042036908
6672,4722WHTBNG848WS,110041672552
6673,4651WYDRLC1221N,110071434047
6674,46808DNCRP2100W,110000401155
6675,46808CRFTL19012,110000493804
6676,46304SDNPS1100N,110003119982
6677,46526NBLCM2424E,110012272502
6678,47903FRFLDUS52B,110000592840
6679,46996PLYMT700W1,110000401789
6680,46015BSTVR722BR,110000396116
6681,46539CRGLL196EL,110007035500
6682,47037BSTMT15RAI,110013741521
6683,46755BDDCX2620M,110029239624
6684,2623WNLSTL999EA,110043659644
6685,4630WRSCHL12CUT,110063714164
6686,46514MTRCM2950G,110012697215
6687,46580ZMMRNCENTE,110000399818
6688,46514DWNCX941OA,110002346186
6689,46581BMTMN56EBE,110031000921
6690,47374BLDNW2200U,110009567110
6691,4654WMYRMT231US,110060261247
6692,47905STLYM3300U,110000745971
6693,4640WZNGRD2555E,110070205231
6694,46405PRCHM2319R,110000398427
6695,47374BLDNW350NO,110000402895
6696,4651WZNGRD21298,110070205549
6697,46516RCRPN195CO,110000742153
6698,46514MYRMT81NNA,110011951469
6699,47302BCKTT106E2,110000493859
6700,4730WBCKTT41W23,110012098425
6701,46402BVRLC1040M,110007569363
6702,4650WZNGRD524NB,110070205228
6703,4783WBRRNM7255E,110070813579
6704,47122DWRDV5171M,110002472075
6705,4680WNLSNG345EN,110070294092
6706,4661WZNGRD715WE,110012007087
6707,46402MRBLHCLARK,110007362255
6708,46146MPLCR203NE,110000396599
6709,46320MRCNM1100I,110000397963
6710,4673WPRSTR7855N,110063999268
6711,46582MYRMT2933N,110011979494
6712,4658WBNNRM1199P,110070697298
6713,46526DRYFR1110S,110000399104
6714,46825PLSTC8301N,110000401299
6715,46563CTRSH2050N,110002115416
6716,46750NTDTC1230S,110000400566
6717,46992LMTCH305DI,110007362932
6718,46307ZNGBR1211E,110011992567
6719,46750LLDTM1850R,110000400520
6720,4697WGRSSM714WA,110042008378
6721,46176CLPPRSTATE,110000396679
6722,47933LTHNH1615E,110010289035
6723,46231CRRRC7310W,110000493653
6724,46516CRRRD4201E,110000398882
6725,46580PBDYB301KI,110001306186
6726,47201CMMNS1460N,110000767224
6727,47201CLMBSI65ST,110000742260
6728,4720WFRCCL83W45,110070030192
6729,4652WZNGRD6572B,110070508182
6730,4639WZNGRD1167I,110070914664
6731,46041CSTMB3800W,110015680379
6732,46992WBSHLOLDUS,110000401761
6733,46124SRMYCHOSPI,110010455854
6734,46368MRCNR6300U,110056963282
6735,47025MNTCH779RU,110039019852
6736,47670PSNRGHWY64,110070834810
6737,47528PSDWR15400,110040086803
6738,46542PRNMLSTATE,110002070507
6739,46140RLLCT3398E,110000396535
6740,46801SLTRS2400T,110000400851
6741,4756WWBBWH984WE,110020159843
6742,47240VLNGN1100E,110000402305
6743,47978NWNGC1325E,110007061561
6744,47150BLGRS895IN,110000401958
6745,47928PSCYG3300N,110000404349
6746,4752WDVMRC13966,110046123690
6747,4626WPNNCL59W81,110070224569
6748,46706CNTCH1200P,110010302939
6749,46580MRTNPLEITE,110000602027
6750,46562PRGNM8MATC,110022811144
6751,46402SSGRYONENO,110000398374
6752,4736WBRSHD125EC,110067272855
6753,4643WWYNRG63NRT,110070862681
6754,4658WPRGNM21NDE,110015706654
6755,46219VNWTR7425E,110000397160
6756,46173CPLND500CO,110000396651
6757,46506MLLRB225IN,110000398542
6758,4638WMSTBL75SIL,110012125994
6759,4676WPRCSN215HE,110040494694
6760,46801PHLPS4300N,110000400842
6761,4739WCRDNL1554N,110037115680
6762,47302WSTNG23RDS,110000402591
6763,46514LKHRT1302W,110000398640
6764,46304WRTHN100WO,110000397749
6765,46514LKHRT1913S,110002115121
6766,46526GSHNR1525S,
6767,4607WWSNGN17297,110067114349
6768,47905RMGNT2800C,110000404312
6769,46515LKHRT1255O,110000398793
6770,46952TLSFNFACTO,110045449261
6771,46740LKHRT700RA,110000400414
6772,47429CKNCX6300N,110000403242
6773,46345RLLCT2NDAN,110000592136
6774,46268LLTTC9200Z,110000397632
6775,4654WRCTRL5179C,110017764267
6776,46241RLLYT1500S,110000397516
6777,4713WCKCMP254CE,110043633547
6778,46628NMTND2424N,110054813733
6779,4744WGRFFN7358S,110055498475
6780,47960BVPKN501NS,110000404429
6781,4671WGRNPL1441S,110058503132
6782,46703FRDNC401GR,110000846256
6783,46202BDYCT5W21S,110042001062
6784,46368MDWSTROUTE,110056963282
6785,47265DVMRP485NC,110031114773
6786,4650WPRCSN73HIG,110021008274
6787,47620NDNFR1200R,110017866727
6788,46516CPLSN435HA,110000398864
6789,47630LMNMCHIGHW,110000602045
6790,46074CNTRY17710,110000396385
6791,47240DVMRC992SC,110001353954
6792,47802DNSCS16DAL,110041974744
6793,4627WCCRDM89WDL,110003128259
6794,47170DVMRCJUNCT,110012704332
6795,47338RCKTN800AS,110001237162
6796,46706BLLBR520HA,110000400076
6797,47042DVMRP6496S,110022523198
6798,47331RCLMD1500W,110000498809
6799,46701PRKRHSTATE,110003090823
6800,4614WYMHMR1887W,110071087506
6801,46706CPRND725W1,110000400094
6802,46992CNTNR455WE,110000401725
6803,46563PRDNC1545P,110013287291
6804,46323HRBSN5501K,110000493699
6805,46714FRNKL400ES,110000400174
6806,46036LSCRP1240S,110000396161
6807,4623WCRPRT1215B,110039019834
6808,46705PRKRH1PARK,110002115620
6809,4723WDVMRC1117W,110017701968
6810,46825PYRMT5211I,110000401306
6811,4755WCRNSLP125X,110040494621
6812,47620CGBSY2781B,110000403661
6813,46158GNRLSHWY67,110000607816
6814,4673WCRDNL31EMB,110070253716
6815,47274GTPRD1231A,110000402449
6816,67003CNTRL124NO,110000446081
6817,67401SLNVR1725V,110056316188
6818,6721WBLCMT2626S,110003166387
6819,6721WFMXXX575NB,110070813922
6820,6757WJCMMN1656A,110069429238
6821,67579JCMCH425S1,110017581339
6822,6622WFRTRR236W4,110007067529
6823,6661WMRCNP7215S,110022292160
6824,67335CHRLMNHWY1,110012155274
6825,66219RRWMT16W18,110003168731
6826,67357PRSNS3333M,110017375179
6827,67217CNTRN255SC,110003160668
6828,6746WMDCNT1475T,110000579525
6829,67213RCPTL1702S,110000446447
6830,67504HTCHNE30K1,110001964740
6831,67401PHLPS3861S,110000446884
6832,67214PRNML1836N,110022329657
6833,66111CNTRY8901W,110012702469
6834,66090MDLND1BCHL,110025333752
6835,66547BLDRS600BA,110000445830
6836,66061CNTRY1340W,110009969089
6837,6604WPLNTX3645E,110042001954
6838,66701DYCPRFORTS,110000445885
6839,6721WLLDLT3619N,110070458539
6840,6746WCRTNT873NH,110003144909
6841,66118FRDYC211CE,110001307817
6842,6650WFLRNC5935C,110017376052
6843,67226CNTRY3351N,110000446660
6844,66608NDSTR834NE,110011248006
6845,67301HCKNY300HA,110000446731
6846,66018NTRVT355W9,110017376025
6847,66115CRTNT103FU,110000445536
6848,6661WLDCST523NW,110009969105
6849,66115CNTRL41FUN,110022411353
6850,66012LDCST421PW,110017844305
6851,66044FMCCR9THMA,110017579850
6852,66118MDSTH213CE,110007364315
6853,67439CSHCNHWY14,110000446955
6854,67030CMNCX31NFI,110032959644
6855,66002WMCMF1116U,110006014080
6856,67460CSNCX210NE,110001241727
6857,66548TTNTR2306H,110017375240
6858,67002NTRNT215E1,110000446063
6859,67301FBRGL1018W,110000446722
6860,66002MDWST1300M,110000445073
6861,67063HLLSB220IN,110011247695
6862,67209CHNCP4219I,110000446367
6863,6671WPLNTP71SEH,110071731501
6864,67601CHMPN119RE,110020514745
6865,67215BRDLN4420W,110022441240
6866,66061MRLYCMARLE,110057582904
6867,67301TMTVC1300W,110015862137
6868,67846HPLNS165NS,110037146175
6869,67420FRMWYEHIWA,110008059572
6870,67410GRTPL1100N,110017497083
6871,67485KNTMF607MA,110000769213
6872,66048GRTWS2017S,110001131631
6873,6705WNVRSL521IN,110003140609
6874,67005GNRLLSTROT,110041184642
6875,66111CNSPC636S6,110000445484
6876,67156GRFBRRT3BO,110000446287
6877,6721WCRNJC33SMA,110071286265
6878,66214NVRSL9090N,110000445689
6879,67205LFRGN246NS,110016705653
6880,66618THGDY2000N,110000596533
6881,6740WCPRNK66NFR,110071338223
6882,6790WRKLNT481RA,110032953294
6883,67213PRGNN1015S,110000596668
6884,67410CNTRL1000N,110000446919
6885,6711WPRKRC486NR,110035962740
6886,6610WGGRRD433SP,110055624864
6887,67205CRLSN4601N,110017448430
6888,6705WHRPRN151EH,110006764000
6889,67213HRLWR151MC,110039508743
6890,66106HRCRS5200S,110000531933
6891,66736SYSTCCEMEN,110041228775
6892,67530GRTBNRT1BO,110011247720
6893,67201THCLM3600N,110000446321
6894,66502PRKRH1501H,110017375160
6895,67504TSWPR715CR,110003141074
6896,66090LTCND1009V,110015584376
6897,6735WBSSTN1257W,110033116492
6898,6604WGGRRD1333S,110070790672
6899,6606WGGRRD875EH,110070790675
6900,6735WTNKCN369NR,110037064538
6901,66061WRGRC701SK,110000445297
6902,67401GRTPL601ID,110017497724
6903,67648GRTPL240SO,110017375945
6904,67401GRTPL244NO,110000769197
6905,6610WZRKRD562WL,110071434023
6906,6606WZRKRD18542,110071434022
6907,66115GMCCP3201F,110001307924
6908,67213GLBNG1539S,110000446429
6909,67846HYCNC2005N,110011457789
6910,67357PBDYT2101S,110011716848
6911,66115GNBNC3001F,110000445554
6912,6784WDRYFR33SUT,110070225845
6913,67801KYPLN2000E,110011457538
6914,67901NTNLB1501E,110009969677
6915,67147NTNLP2600W,110000446278
6916,6701WDJNGN219WE,110022331822
6917,66104NRMNC4240N,110000445340
6918,66227KCCTN8501H,110000445732
6919,67337TSSND515NL,110000568920
6920,67401PLSGL11NHI,110001307728
6921,67201BCHRC9709E,110000446303
6922,67218CSSNR5800E,110067016366
6923,6743WGRTPL91E8T,110037189592
6924,67068PGNCX1SPEN,110039494188
6925,6720WCXMCH5338W,110043192782
6926,67846FBRCR2814W,110015326128
6927,66967RLWNMEHWY3,110008345843
6928,67357GRNDV1601S,110000446820
6929,67301CSSNR1CESS,110070828171
6930,67209TCHMR715WP,110001242511
6931,67005FTRBF604GO,110012704118
6932,67801RFFNN500ET,110000447268
6933,67401CRSTW601EA,110017561404
6934,6696WNSKNR127RA,110070676112
6935,67277CSSNRK42AN,110070870664
6936,67104NTNLGRR1BO,110002128402
6937,66411GRGPC2127H,110002339229
6938,66749GTSRB999MI,110000596597
6939,67543HVNST13206,110000447188
6940,67042VLMNT955NH,110022812018
6941,67661PRRHR1664E,110024930994
6942,66025RCNCX1201C,110001238170
6943,6746WVGLGS2211V,110038919383
6944,6721WPRFKT48E21,110003185883
6945,66609FRTLY4236K,110000445867
6946,67449HDGDN1347S,110024887559
6947,67851HLCMB2440H,110009570259
6948,6721WCLNHR2932N,110070049854
6949,6720WQKRTW286NR,110071433658
6950,66106FRBNK3601F,110000445411
6951,66111CNTRY2140S,110000445493
6952,67214CRGLL715E1,110017588403
6953,67114FLLVS3017F,110009741315
6954,67530THFLLWESTP,110011247711
6955,67473SBRNN120NO,110000447035
6956,66901CLDCR1716Q,110000596613
6957,67219NVRSL2824N,110000446606
6958,66536NYXCL22AND,110037145210
6959,67401LDRDM304AV,110000446866
6960,67219PHLLP2400E,110000446615
6961,67114BCRLP405WE,110000446205
6962,66115PHLLP2029F,110000445607
6963,6611WQKRTK243S8,110071433706
6964,66203VTCRF11100,110000445670
6965,66061HNYWL23500,110012702646
6966,6750WNKHYD191SB,110071396230
6967,6742WNKHYD777AV,110070506909
6968,6674WBWCST1216H,110022896286
6969,67460KCHHY462US,110000717243
6970,67204DLDFD2929N,110000549657
6971,6721WCHRMP3939W,110041701478
6972,67401XDBTT413EB,110000446900
6973,6720WSFTYK481WI,110012155345
6974,6753WDNNSP36NEH,110008352086
6975,67544SSXGRRR1XX,110059458723
6976,66603HLLSP320EC,110000769071
6977,66757FBRGL1101I,110000446009
6978,67337FRMLN701EN,110000579856
6979,67337FRMLNNORTH,110013703206
6980,6784WRVGRN5665S,110010422676
6981,67505CLLNS415WE,110000447133
6982,66110PBGRDALTER,110000596490
6983,66757FBRGL1705N,110000743223
6984,66110PBGRD300S3,110000445457
6985,6676WHCKRT746E5,110017554136
6986,67554NRTHMAMERI,110022447066
6987,6606WGRMNN11E1B,110070556442
6988,66115WNSCR300SU,110000445643
6989,66720THRMD201NA,110000445938
6990,6790WDCPNT15MEN,110006013465
6991,67107MRDGMOLDHW,110017462878
6992,6603WPNNYS16741,110067540469
6993,66757FBRGL13291,110022525917
6994,6760WHSSSR17892,110044321043
6995,6622WPNNYS2337W,110016612110
6996,66542FLXLN6000S,110000445821
6997,66720SHGRVNORTH,110000445929
6998,6610WVRSFL686SA,110071045444
6999,67215CSTMC3738N,110017523054
7000,67202STFFN700EC,110000446349
7001,6609WHRZGC13RSE,110017516589
7002,67114FTRFM1500S,110000446223
7003,67215JCSCM3301S,110000446517
7004,6672WHLNDS3928R,110001238740
7005,67501JCKSN2600E,110000545045
7006,67801FRMLNEASTH,110000746275
7007,67042TXCRF1401S,110000446134
7008,66701PRLSS2403S,110011247971
7009,66748MNRCHRR2BO,110017408303
7010,66061LFRGN1245W,110024523942
7011,6741WBLNWS215NW,110071044784
7012,6704WBGPRD2415P,110060259633
7013,67337JNSNM14THP,110000596695
7014,67213BGPRD701SW,110000446410
7015,66032STKNS134SM,110025333734
7016,67401MCSHR1835E,110069727433
7017,6740WRGNSP11WGR,110017507795
7018,66618THQKR2200N,110000445876
7019,67501KRSPL305SM,110011222998
7020,67213MRBLP2080S,110008059616
7021,67058LCMFG939NS,110017584489
7022,6644WCMSMN2925I,110070631093
7023,6710WKYDYS1255W,110070205461
7024,6610WRGNSP152WL,110060259321
7025,66040LCYGNRR1BO,110000747988
7026,66046STRNV3841G,110000445224
7027,67880CLMBNRRROU,110009971977
7028,67231RPRDC6601S,110000446679
7029,66801MBLTR1601E,110001370016
7030,6721WCPPSM212SC,110070232669
7031,67226SNCNM9313E,110012205185
7032,67219THCLM801E3,110017559140
7033,66115MPRBL450FU,110015679764
7034,6671WTCSTL1WEST,110043645222
7035,6750WYDRSM1816E,110071250512
7036,67333SPRSMRR1BX,110022411362
7037,67460MNVLLCOUNT,110000447017
7038,66061STHWS1400S,110000445304
7039,66115MBLKN966SU,110000445581
7040,66044TRWNC2400P,110000445206
7041,66105STNLY511OS,110000445402
7042,67801KCHMT2600B,110039508789
7043,6704WRGNSP8EAST,110001240595
7044,67219WLKPN2727O,110000446642
7045,67056SMMTR3INDU,110024523933
7046,66111PLSTC75S65,110011872642
7047,6703WBGPRD3NRIV,110071285124
7048,67665SNRGY1224E,110016688011
7049,66762MCPRT826E4,110000446027
7050,6750WSMNSNCMMER,110038131973
7051,6661WMRSCH1MARS,110060257136
7052,67062HYFRG420WE,110000446170
7053,67337CMFND1502S,110000446795
7054,66002NTRLN2604I,110001354392
7055,6721WBDYCT119SM,110071285709
7056,66743TCSPC621WS,110000445974
7057,66111BRTNS901S6,110000445475
7058,67851BPNCXWESTH,110057418888
7059,67846BNNZB283EU,110071062688
7060,6704WBRTNS261PI,110040864525
7061,6703WLMNTL1ELEM,110070567657
7062,66044PKCHM440BN,110008059475
7063,6757WKBKND1914U,110070306963
7064,6684WLKGNX1NUNI,110064656563
7065,67101CLMNT5605N,110017476587
7066,66115SNSHN801SU,110000445634
7067,66749CMRNN25WMI,110030556985
7068,6673WRKSTL1222N,110071716785
7069,6721WLDNGT2626W,110071284184
7070,67420SNFLWNO1SU,110064129633
7071,66044LWRNC1250N,110000445180
7072,6610WSPCCH444RI,110069999232
7073,66801BPNCX2101W,110000446045
7074,66046PRSCN3741G,110008059439
7075,66067HVNSS2001D,110000445313
7076,67401TNYSP3019S,110000446893
7077,66762CSTLG911EJ,110017376187
7078,67013KNSSC508IN,110001131695
7079,6773WGRLQD16E19,110070055350
7080,66104QNDRP3601N,110000445368
7081,66002RCKWL4THAN,110017375124
7082,66117LFRGN317S3,110001240103
7083,6755WKNSST163AV,
7084,6660WKNSSS531NW,110017466044
7085,66508LNDLL1700M,110011247999
7086,6702WKNGMN13433,110044761148
7087,6621WRBBMN181MI,110001963938
7088,6712WPRTTN1333N,110070243042
7089,66739KMLMNW7THS,110000596579
7090,66111GRFFN7111G,110000445518
7091,6606WTRTLX55NRG,110070604953
7092,67215VLCNC6200S,110017424312
7093,67337SFTYKHWY16,110017392739
7094,6721WLDNGT27SCU,110071284185
7095,67337FNKMNHWY16,110000596686
7096,66216MBYCR12707,110011241815
7097,67801XCLCREHIGH,110011879057
7098,6611WBNNTT9KIND,110017514439
7099,6680WMPRPT841GR,110001369251
7100,67601YSXDBONEEX,110003154899
7101,67118FRRRC142WB,110064230149
7102,6720WMTLPR4323W,110043439801
7103,67002PRTTL630E1,110009741814
7104,66739LLCCH22MIS,110017542499
7105,66105PQCRP17THS,110009967125
7106,67530SFLDN470CA,110000447160
7107,66801BNGCR700EF,110011876997
7108,6715WWSTRN77271,110070278938
7109,67801FRMLN3MILE,110021074317
7110,67748WSTRN322CU,110016798768
7111,67213MTLFN1423S,110000446438
7112,6720WTLSRS4425W,110046279326
7113,66071RGDFR32200,110000834312
7114,66111FRMLN6833G,110008059420
7115,6788WLNNNR1321E,110069465670
7116,6606WSTRTR81EAS,110070736230
7117,67219KCNDS55MIL,110016757543
7118,66118CRGLL44EWI,110001307915
7119,67216LBRCT1919E,110000446544
7120,6610WLLGNT6825R,110071498382
7121,66105PRCTR1900K,110000445395
7122,67505DSKCL9NORT,110000447142
7123,6721WTCTRS5545M,110041673007
7124,66024KMGBR52S15,110037194531
7125,67502DWFCS83MED,110030556306
7126,6621WKCHRB1585W,110060258377
7127,6787WPCSBLHCR1H,110063652685
7128,66115SLRGH2925F,110001240158
7129,67220KCHNG4111E,110054619999
7130,66536JFFRY25905,110006011680
7131,66024SNRKLHWY23,110000445108
7132,6720WMXRST8219B,110070154804
7133,66725BTTRBWK96X,110003210276
7134,6721WNDLRD317NH,110024868026
7135,66083FGNDS20400,110000445322
7136,67277BNGML3801S,110000446688
7137,67214CRGLL1417N,110001307121
7138,66044QKRTS727NI,110000445199
7139,6604WFDRLB13MET,110001244546
7140,66762TKNSN1801E,110000793151
7141,66219MGNMP15740,110015679773
7142,40211CNSLV3601R,110000378270
7143,42103BWLNG111CS,110020067595
7144,4250WTYTTS1PINA,110045024512
7145,42351CMMNWKYHWY,110058164187
7146,42101KBLMN525CE,110056350210
7147,4164WLNGLY72MAP,110071424580
7148,4021WFLSVL7625N,110071285265
7149,4114WVSVSS18PRT,110002355772
7150,40342GNRLC1381B,110013842565
7151,40324TYTMT1001C,110000378840
7152,4230WVLRLL12ALS,110070238790
7153,42166KNGSF5126S,110013701556
7154,4010WDWKNS1234R,110071284110
7155,42602SNFBR13HLI,110033646320
7156,42445BRMNR1475U,110000591404
7157,42303MDRNW1450E,110000380873
7158,40214SFTYK261EI,110000378449
7159,4029WRFNSM1271P,110062909465
7160,41175DDRTYHIGHW,110000591262
7161,42352LVRMR101KE,110000380953
7162,4107WNDRWS1ANDR,110070107908
7163,40403MTRWHGLADE,110013883468
7164,4022WFRCNT2STAN,
7165,4213WFRTZW1FRIT,110070133311
7166,40213PTMTV4415E,110000766403
7167,4117WSLMNG2MARK,110000750875
7168,42320CRMWL5025H,110000591351
7169,42301HSNRJ3094M,110013837205
7170,4060WHYSHT11FRT,110056295147
7171,4000WNPRFM68WIL,110070207823
7172,42101CCHLD407RA,110000380221
7173,4006WLLTCH223PR,110014370661
7174,4242WPRTTP633KY,110071344638
7175,42241CMMNW4895P,110022523045
7176,40033HNDRC655HE,110000377832
7177,42029RPRDCHIGHW,110039498674
7178,4250WHNKLC39GAR,
7179,4147WHNKLCKY519,
7180,4038WHNKLCKY15X,
7181,40069TYTMM1SAKU,110003256360
7182,42366PRMML5680O,110000380971
7183,4020WSLMST52MAR,110071640353
7184,4035WLLTCH331CA,110003223404
7185,4021WKCHFL841AB,110067679499
7186,40422CLRKM1450M,110009953808
7187,42702DNCRP750DA,110000381266
7188,42025LCBNDSYMSO,110000380007
7189,4224WTRDNR75FRA,110006754814
7190,40216SPRRS4211B,110000378564
7191,40214BYLSG6310K,110000378403
7192,4070WKWKNT19KWA,110064463637
7193,42101TRCDC140NG,110001244494
7194,40422RRDNNJOHNH,110003228659
7195,40068SFTYK3700L,110000377967
7196,4223WNVLSX8155L,110070796890
7197,40272KSMSC15301,110071045284
7198,42234KPPRSMERRI,110057288545
7199,4022WCMMRC12612,110070556455
7200,40475THKNTROUTE,110008359551
7201,40208MRCNB2300S,110012598938
7202,41144DPNTWHC664,110000379876
7203,40214LYMPC6804E,110010324835
7204,42071PLLCR37PEL,110014370340
7205,40108LNCRPHIGHW,110000377976
7206,4021WKLLYT141S1,110015313873
7207,42642SPRRBHIGHW,110056972343
7208,4025WNHKSP16FRE,110045436113
7209,40403TKCSN301MA,110000741537
7210,42071VNDRBPENNY,110000498701
7211,42301HNDRC3074M,110000380819
7212,40033TLDYN400CO,110000377841
7213,42437DWSNM3564U,
7214,42503HNDRC565PI,110031432411
7215,4070WRPSCN13W23,110071434459
7216,40330HTCHT955WA,110013871952
7217,40210KLLYT1445S,110001236975
7218,42029CLNSL408NM,110009933395
7219,4243WLCTRC23BAL,110057505864
7220,40403LCNRC302MA,110000379135
7221,40065HVLLY1100I,110000377896
7222,42301TYTTS31AIR,110015325664
7223,42501STHRN607EB,110000576528
7224,40391WNCHS500RO,110000379091
7225,4260WCBBVN1475B,110070061278
7226,42420PBSCH1405H,110056962274
7227,42134BRWNPBRODE,110017423046
7228,4109WKSTMG3CARB,110055129098
7229,40361MLLNCHIGHW,110056954112
7230,4214WTWBXX119CA,110071732233
7231,40206RMRFD1200S,110000564764
7232,42240DNCRP301BI,110000380640
7233,41018BRCRP1346J,110022410988
7234,42701MSRCS2112N,110010453641
7235,4270WLTCND2ALTE,110003253700
7236,41042SBTSS7605E,110009573899
7237,40165LSVLL165MI,110043977998
7238,40214LRDNC7753N,110000378412
7239,40006LSVLL487CO,110000377814
7240,4210WCRWNC1291P,110071198564
7241,42066HVRCN554JI,110025332600
7242,40272LSVLL14660,110000378733
7243,40214LSVLL7657N,110000378421
7244,40744SNTMT4870E,110000591137
7245,42240PPFSTROUTE,110002108772
7246,42276MRSNL150EM,110000380766
7247,41097SNMNF107IN,110000741582
7248,4104WLRLSX78NEW,110000851711
7249,42001SDPDC5600H,110060257671
7250,42101LRDCR2800P,110000380301
7251,40356NNDST801JO,110000378984
7252,4109WBSTSN154MU,110038279065
7253,40383YMRCN105KU,110000379064
7254,42101LLLYN347CE,110000380294
7255,41042PHLPS8015D,110000379714
7256,40475THSHRBOGGS,110002447594
7257,42276LGNLMPOBOX,110043784982
7258,4104WRDLYB334IN,110043670649
7259,40422DNCRP121NS,110022523027
7260,4112WMRTHN1585L,110070873285
7261,41005SKLCR5184L,110000379545
7262,40380SBRCK2014M,110000379037
7263,42055KTTWKHWY81,110056960622
7264,4021WNLSTL48ALL,110043670612
7265,4200WBSTBL11EST,110071433958
7266,40210LCNFL1225W,110000378190
7267,41653CTNPT10BAL,110003253381
7268,4214WJLFRN4AMER,110056348297
7269,4270WCYTCH96PET,110001232112
7270,42029CYMTC2468I,110008057128
7271,42420GBBSDUS60W,110001306042
7272,40258NTRPL7501D,110000378715
7273,41051MGNND10250,110000500048
7274,4006WPRCSS1636I,110071198104
7275,42344NSGNBSTATE,110067040696
7276,42345SRMYN4675S,110010283674
7277,4055WPRSTR551BR,110058926701
7278,40475RCHMN5CRPR,110022523036
7279,41042SWCNC8029D,110000591191
7280,42320DCLSF72LDL,110022419177
7281,4109WLYNSS95RIC,110025345008
7282,40033CRTSM665ME,110000377823
7283,42320NNDST1TECH,110003216788
7284,4116WNLSNB42LDC,110056983643
7285,42261MCRCY609GA,110070556131
7286,40475XDCRP876RI,110000379279
7287,40211ZNCHM4100B,110041978857
7288,42718BTSVL901NE,110000496909
7289,4105WBNDLT15TEB,110067256267
7290,42141JLFRN20PRE,110003218704
7291,42240MFNCH6805J,110002052894
7292,42701MBRKC300RI,110000381220
7293,42141MKBRK1765C,110000380472
7294,42029NVNNC2468I,110008057128
7295,40211BFGDR4100B,110000741500
7296,42420TKNRC3058O,110000381042
7297,40214BNKWR5540N,110008973548
7298,40475SRMYB2091K,110064109771
7299,42452KBLLYMCDON,110056971077
7300,41143CKFML800CW,110000553320
7301,42134THKNDUS31W,110000380436
7302,42276RCKWLHWY68,110000380775
7303,4200WMPLXT21ASH,110070244416
7304,40351GRDNT200GU,110000378911
